"","job_ad_id","job_city","job_industry","job_type","job_fed_contractor","job_equal_opp_employer","job_ownership","job_req_any","job_req_communication","job_req_education","job_req_min_experience","job_req_computer","job_req_organization","job_req_school","received_callback","firstname","race","gender","years_college","college_degree","honors","worked_during_school","years_experience","computer_skills","special_skills","volunteer","military","employment_holes","has_email_address","resume_quality"
"3287",1030,"Chicago","business_and_personal_service","retail_sales",0,0,"private",1,0,0,"",1,1,"none_listed",0,"Meredith","white","f",4,1,0,0,14,1,0,0,0,1,0,"low"
"3288",1031,"Chicago","manufacturing","manager",0,0,"private",0,0,0,"",0,0,"none_listed",0,"Tyrone","black","m",4,1,0,0,3,1,1,0,0,0,0,"low"
"3293",1033,"Chicago","finance_insurance_real_estate","sales_rep",0,0,"unknown",1,1,0,"",0,1,"none_listed",0,"Anne","white","f",4,1,0,0,6,1,0,0,0,1,0,"low"
"3294",1034,"Chicago","wholesale_and_retail_trade","manager",0,1,"public",1,0,0,"some",0,0,"none_listed",0,"Darnell","black","m",4,1,0,0,6,0,0,0,0,0,0,"low"
"3295",1033,"Chicago","finance_insurance_real_estate","sales_rep",0,0,"unknown",1,1,0,"",0,1,"none_listed",0,"Ebony","black","f",3,0,0,0,8,1,0,0,0,1,0,"low"
"3296",1034,"Chicago","wholesale_and_retail_trade","manager",0,1,"public",1,0,0,"some",0,0,"none_listed",0,"Emily","white","f",4,1,0,0,5,0,1,0,0,0,0,"low"
"3297",1033,"Chicago","finance_insurance_real_estate","sales_rep",0,0,"unknown",1,1,0,"",0,1,"none_listed",0,"Sarah","white","f",3,0,0,1,9,1,0,1,0,1,1,"high"
"3298",1033,"Chicago","finance_insurance_real_estate","sales_rep",0,0,"unknown",1,1,0,"",0,1,"none_listed",0,"Tanisha","black","f",4,1,0,1,8,1,0,0,0,0,1,"high"
"3299",1035,"Chicago","manufacturing","secretary",1,1,"public",1,1,0,"",1,1,"none_listed",0,"Allison","white","f",3,0,0,0,6,1,1,1,0,1,1,"high"
"3300",1035,"Chicago","manufacturing","secretary",1,1,"public",1,1,0,"",1,1,"none_listed",1,"Emily","white","f",4,1,0,1,5,1,0,0,0,1,0,"low"
"3301",1035,"Chicago","manufacturing","secretary",1,1,"public",1,1,0,"",1,1,"none_listed",1,"Latonya","black","f",4,1,0,0,5,1,0,0,0,1,0,"low"
"3302",1035,"Chicago","manufacturing","secretary",1,1,"public",1,1,0,"",1,1,"none_listed",0,"Latoya","black","f",3,0,0,1,5,1,0,0,0,0,1,"high"
"3311",1038,"Chicago","manufacturing","supervisor",0,1,"public",1,1,0,"5",1,0,"none_listed",1,"Allison","white","f",3,0,0,1,10,1,0,0,0,0,1,"high"
"3312",1039,"Chicago","wholesale_and_retail_trade","retail_sales",0,1,"unknown",0,0,0,"",0,0,"none_listed",0,"Brett","white","m",3,0,0,0,6,1,0,1,0,1,1,"high"
"3313",1038,"Chicago","manufacturing","supervisor",0,1,"public",1,1,0,"5",1,0,"none_listed",0,"Kenya","black","f",3,0,0,0,21,1,1,1,0,1,1,"high"
"3314",1039,"Chicago","wholesale_and_retail_trade","retail_sales",0,1,"unknown",0,0,0,"",0,0,"none_listed",0,"Latoya","black","f",4,1,0,0,6,0,1,1,0,0,1,"high"
"3315",1039,"Chicago","wholesale_and_retail_trade","retail_sales",0,1,"unknown",0,0,0,"",0,0,"none_listed",0,"Leroy","black","m",4,1,0,0,4,1,1,0,0,0,0,"low"
"3316",1039,"Chicago","wholesale_and_retail_trade","retail_sales",0,1,"unknown",0,0,0,"",0,0,"none_listed",0,"Todd","white","m",4,1,0,0,5,0,1,0,0,0,0,"low"
"3317",1040,"Chicago","other_service","secretary",0,0,"unknown",1,0,0,"",1,0,"none_listed",0,"Anne","white","f",4,1,0,0,25,1,1,0,0,1,0,"low"
"3318",1040,"Chicago","other_service","secretary",0,0,"unknown",1,0,0,"",1,0,"none_listed",0,"Anne","white","f",4,1,0,1,21,1,1,0,0,1,1,"high"
"3319",1040,"Chicago","other_service","secretary",0,0,"unknown",1,0,0,"",1,0,"none_listed",0,"Ebony","black","f",3,0,0,0,4,1,0,0,0,1,0,"low"
"3320",1040,"Chicago","other_service","secretary",0,0,"unknown",1,0,0,"",1,0,"none_listed",0,"Tanisha","black","f",4,1,0,1,8,1,1,1,0,0,1,"high"
"3322",1042,"Chicago","wholesale_and_retail_trade","manager",0,0,"private",0,0,0,"",0,0,"none_listed",0,"Brendan","white","m",4,1,0,1,5,0,0,1,0,0,1,"high"
"3323",1042,"Chicago","wholesale_and_retail_trade","manager",0,0,"private",0,0,0,"",0,0,"none_listed",0,"Brett","white","m",4,1,0,0,6,0,1,0,0,0,0,"low"
"3325",1042,"Chicago","wholesale_and_retail_trade","manager",0,0,"private",0,0,0,"",0,0,"none_listed",0,"Darnell","black","m",4,1,0,1,4,1,1,1,0,0,1,"high"
"3327",1042,"Chicago","wholesale_and_retail_trade","manager",0,0,"private",0,0,0,"",0,0,"none_listed",0,"Ebony","black","f",3,0,0,0,7,1,0,0,0,1,0,"low"
"3329",1043,"Chicago","wholesale_and_retail_trade","manager",0,0,"unknown",1,0,0,"3",0,0,"none_listed",0,"Aisha","black","f",4,1,0,0,6,0,0,0,0,0,0,"low"
"3330",1043,"Chicago","wholesale_and_retail_trade","manager",0,0,"unknown",1,0,0,"3",0,0,"none_listed",0,"Greg","white","m",4,1,0,0,5,0,1,0,0,0,0,"low"
"3331",1044,"Chicago","wholesale_and_retail_trade","secretary",0,1,"private",1,1,0,"3",1,0,"none_listed",0,"Jill","white","f",4,1,0,1,4,1,1,0,0,0,0,"low"
"3332",1044,"Chicago","wholesale_and_retail_trade","secretary",0,1,"private",1,1,0,"3",1,0,"none_listed",0,"Kenya","black","f",4,1,0,0,4,1,1,0,0,1,0,"low"
"3333",1044,"Chicago","wholesale_and_retail_trade","secretary",0,1,"private",1,1,0,"3",1,0,"none_listed",0,"Meredith","white","f",3,0,0,1,5,1,1,1,0,0,1,"high"
"3334",1044,"Chicago","wholesale_and_retail_trade","secretary",0,1,"private",1,1,0,"3",1,0,"none_listed",0,"Tanisha","black","f",4,1,0,1,6,1,1,1,0,0,1,"high"
"3335",1045,"Chicago","business_and_personal_service","clerical",1,1,"private",1,0,0,"some",0,0,"none_listed",0,"Jamal","black","m",4,1,0,1,5,1,1,0,0,0,0,"low"
"3336",1045,"Chicago","business_and_personal_service","clerical",1,1,"private",1,0,0,"some",0,0,"none_listed",0,"Neil","white","m",0,0,0,0,2,1,0,0,0,0,0,"low"
"3337",1047,"Chicago","manufacturing","secretary",0,1,"public",1,1,0,"some",1,0,"none_listed",0,"Brendan","white","m",4,1,0,1,4,1,1,0,0,0,1,"high"
"3338",1047,"Chicago","manufacturing","secretary",0,1,"public",1,1,0,"some",1,0,"none_listed",0,"Jamal","black","m",4,1,0,0,7,1,0,0,0,0,0,"low"
"3339",1047,"Chicago","manufacturing","secretary",0,1,"public",1,1,0,"some",1,0,"none_listed",0,"Todd","white","m",4,1,0,0,3,1,1,0,0,1,0,"low"
"3340",1047,"Chicago","manufacturing","secretary",0,1,"public",1,1,0,"some",1,0,"none_listed",0,"Tyrone","black","m",4,1,0,1,12,1,0,1,0,1,1,"high"
"3341",1049,"Chicago","wholesale_and_retail_trade","retail_sales",0,1,"private",1,0,0,"some",0,0,"none_listed",1,"Todd","white","m",2,0,0,0,4,0,1,0,0,0,0,"low"
"3342",1049,"Chicago","wholesale_and_retail_trade","retail_sales",0,1,"private",1,0,0,"some",0,0,"none_listed",1,"Tyrone","black","m",4,1,1,0,5,0,1,0,0,1,0,"low"
"3343",1050,"Chicago","business_and_personal_service","sales_rep",0,1,"private",1,0,0,"3",1,0,"none_listed",0,"Emily","white","f",4,1,0,1,6,1,0,1,0,1,1,"high"
"3346",1050,"Chicago","business_and_personal_service","sales_rep",0,1,"private",1,0,0,"3",1,0,"none_listed",0,"Kenya","black","f",4,1,0,0,6,1,0,0,0,0,0,"low"
"3347",1050,"Chicago","business_and_personal_service","sales_rep",0,1,"private",1,0,0,"3",1,0,"none_listed",0,"Lakisha","black","f",4,1,0,1,6,1,0,1,0,0,1,"high"
"3349",1050,"Chicago","business_and_personal_service","sales_rep",0,1,"private",1,0,0,"3",1,0,"none_listed",1,"Meredith","white","f",4,1,0,1,6,1,0,0,0,0,0,"low"
"3351",1052,"Chicago","business_and_personal_service","secretary",1,1,"public",1,0,1,"2",1,0,"high_school_grad",0,"Ebony","black","f",4,1,0,1,6,1,0,1,0,1,1,"high"
"3352",1052,"Chicago","business_and_personal_service","secretary",1,1,"public",1,0,1,"2",1,0,"high_school_grad",0,"Emily","white","f",4,1,0,1,6,1,0,1,0,0,1,"high"
"3353",1052,"Chicago","business_and_personal_service","secretary",1,1,"public",1,0,1,"2",1,0,"high_school_grad",0,"Jill","white","f",4,1,0,0,6,1,0,0,0,0,0,"low"
"3354",1053,"Chicago","wholesale_and_retail_trade","manager",0,0,"private",0,0,0,"",0,0,"none_listed",0,"Jill","white","f",4,1,0,1,4,0,0,1,0,1,1,"high"
"3355",1052,"Chicago","business_and_personal_service","secretary",1,1,"public",1,0,1,"2",1,0,"high_school_grad",0,"Keisha","black","f",4,1,0,1,6,1,0,0,0,0,0,"low"
"3356",1053,"Chicago","wholesale_and_retail_trade","manager",0,0,"private",0,0,0,"",0,0,"none_listed",0,"Keisha","black","f",1,0,0,0,4,1,1,0,0,0,0,"low"
"3357",1053,"Chicago","wholesale_and_retail_trade","manager",0,0,"private",0,0,0,"",0,0,"none_listed",0,"Latoya","black","f",3,0,0,1,5,1,0,1,0,0,1,"high"
"3358",1053,"Chicago","wholesale_and_retail_trade","manager",0,0,"private",0,0,0,"",0,0,"none_listed",0,"Meredith","white","f",4,1,0,0,4,0,1,0,0,0,0,"low"
"3359",1054,"Chicago","manufacturing","manager",0,1,"public",1,0,1,"3",1,0,"college",1,"Aisha","black","f",4,1,0,0,6,1,0,0,0,0,0,"low"
"3361",1054,"Chicago","manufacturing","manager",0,1,"public",1,0,1,"3",1,0,"college",0,"Ebony","black","f",4,1,0,1,5,1,0,1,0,0,1,"high"
"3363",1054,"Chicago","manufacturing","manager",0,1,"public",1,0,1,"3",1,0,"college",0,"Jill","white","f",4,1,0,1,9,1,0,1,0,1,1,"high"
"3365",1054,"Chicago","manufacturing","manager",0,1,"public",1,0,1,"3",1,0,"college",1,"Meredith","white","f",4,1,0,1,5,1,0,0,0,0,0,"low"
"3367",1056,"Chicago","wholesale_and_retail_trade","secretary",1,1,"public",1,0,0,"3",1,0,"none_listed",0,"Aisha","black","f",4,1,0,0,6,1,1,0,0,1,0,"low"
"3368",1056,"Chicago","wholesale_and_retail_trade","secretary",1,1,"public",1,0,0,"3",1,0,"none_listed",0,"Carrie","white","f",4,1,0,1,7,1,1,0,0,0,1,"high"
"3369",1056,"Chicago","wholesale_and_retail_trade","secretary",1,1,"public",1,0,0,"3",1,0,"none_listed",0,"Meredith","white","f",4,1,0,1,4,1,0,0,0,0,0,"low"
"3370",1056,"Chicago","wholesale_and_retail_trade","secretary",1,1,"public",1,0,0,"3",1,0,"none_listed",0,"Tanisha","black","f",4,1,0,0,5,1,1,1,0,1,1,"high"
"3371",1058,"Chicago","wholesale_and_retail_trade","retail_sales",0,0,"private",1,0,0,"some",0,0,"none_listed",1,"Brad","white","m",2,0,0,0,4,0,1,0,0,0,0,"low"
"3372",1057,"Chicago","other_service","secretary",1,0,"private",1,1,0,"",1,0,"none_listed",0,"Ebony","black","f",4,1,0,1,5,1,1,0,0,0,1,"high"
"3373",1057,"Chicago","other_service","secretary",1,0,"private",1,1,0,"",1,0,"none_listed",0,"Emily","white","f",4,1,0,1,4,1,0,1,0,0,1,"high"
"3374",1057,"Chicago","other_service","secretary",1,0,"private",1,1,0,"",1,0,"none_listed",0,"Kristen","white","f",4,1,0,1,3,1,0,0,0,0,0,"low"
"3375",1058,"Chicago","wholesale_and_retail_trade","retail_sales",0,0,"private",1,0,0,"some",0,0,"none_listed",0,"Rasheed","black","m",1,0,0,0,4,1,1,0,0,0,0,"low"
"3376",1057,"Chicago","other_service","secretary",1,0,"private",1,1,0,"",1,0,"none_listed",0,"Tamika","black","f",4,1,0,0,3,1,0,0,0,1,0,"low"
"3377",1059,"Chicago","business_and_personal_service","retail_sales",0,0,"private",1,0,0,"",1,0,"none_listed",0,"Jill","white","f",4,1,0,0,1,1,1,0,0,1,0,"low"
"3378",1059,"Chicago","business_and_personal_service","retail_sales",0,0,"private",1,0,0,"",1,0,"none_listed",0,"Tremayne","black","m",4,1,0,0,2,1,1,0,0,0,0,"low"
"3379",1060,"Chicago","other_service","secretary",0,1,"nonprofit",1,0,0,"5",0,0,"none_listed",0,"Sarah","white","f",4,1,0,1,7,1,0,0,0,0,1,"high"
"3380",1060,"Chicago","other_service","secretary",0,1,"nonprofit",1,0,0,"5",0,0,"none_listed",0,"Tamika","black","f",4,1,0,0,7,1,1,1,0,1,1,"high"
"3381",1061,"Chicago","business_and_personal_service","secretary",0,0,"private",1,0,0,"some",1,0,"none_listed",0,"Allison","white","f",4,1,0,1,5,1,1,0,0,0,1,"high"
"3383",1061,"Chicago","business_and_personal_service","secretary",0,0,"private",1,0,0,"some",1,0,"none_listed",0,"Carrie","white","f",4,1,0,1,5,1,0,0,0,1,0,"low"
"3384",1061,"Chicago","business_and_personal_service","secretary",0,0,"private",1,0,0,"some",1,0,"none_listed",1,"Ebony","black","f",3,0,0,1,5,1,0,0,0,0,0,"low"
"3385",1061,"Chicago","business_and_personal_service","secretary",0,0,"private",1,0,0,"some",1,0,"none_listed",0,"Latonya","black","f",4,1,0,1,4,1,0,0,0,0,1,"high"
"3387",1063,"Chicago","other_service","secretary",0,0,"nonprofit",1,0,1,"some",1,0,"college",0,"Anne","white","f",3,0,0,1,5,1,1,1,0,0,0,"high"
"3388",1064,"Chicago","wholesale_and_retail_trade","manager",1,1,"private",0,0,0,"",0,0,"none_listed",0,"Jamal","black","m",4,1,1,1,9,1,1,1,0,0,1,"high"
"3389",1063,"Chicago","other_service","secretary",0,0,"nonprofit",1,0,1,"some",1,0,"college",0,"Latoya","black","f",3,0,0,1,2,1,0,1,1,0,1,"high"
"3390",1064,"Chicago","wholesale_and_retail_trade","manager",1,1,"private",0,0,0,"",0,0,"none_listed",0,"Laurie","white","f",4,1,0,1,5,0,1,1,0,0,1,"high"
"3391",1063,"Chicago","other_service","secretary",0,0,"nonprofit",1,0,1,"some",1,0,"college",0,"Sarah","white","f",3,0,0,1,6,1,1,0,0,0,0,"low"
"3392",1063,"Chicago","other_service","secretary",0,0,"nonprofit",1,0,1,"some",1,0,"college",0,"Tanisha","black","f",2,0,0,0,5,0,0,0,0,0,0,"low"
"3399",1067,"Chicago","wholesale_and_retail_trade","secretary",0,0,"private",1,0,0,"",1,0,"none_listed",0,"Aisha","black","f",4,1,0,0,4,1,0,0,0,1,0,"low"
"3400",1067,"Chicago","wholesale_and_retail_trade","secretary",0,0,"private",1,0,0,"",1,0,"none_listed",0,"Allison","white","f",4,1,0,1,5,1,0,1,0,0,1,"high"
"3402",1067,"Chicago","wholesale_and_retail_trade","secretary",0,0,"private",1,0,0,"",1,0,"none_listed",0,"Latoya","black","f",3,0,0,1,3,1,0,1,1,0,1,"high"
"3403",1067,"Chicago","wholesale_and_retail_trade","secretary",0,0,"private",1,0,0,"",1,0,"none_listed",0,"Laurie","white","f",4,1,0,1,4,1,0,0,0,1,0,"low"
"3405",1069,"Chicago","other_service","manager",0,1,"private",1,0,1,"2",0,0,"college",0,"Anne","white","f",4,1,0,0,7,1,0,0,0,0,0,"low"
"3408",1069,"Chicago","other_service","manager",0,1,"private",1,0,1,"2",0,0,"college",0,"Latonya","black","f",4,1,0,0,3,1,1,0,0,1,0,"low"
"3409",1071,"Chicago","wholesale_and_retail_trade","secretary",1,1,"public",1,0,0,"2",1,0,"none_listed",0,"Allison","white","f",3,0,0,1,5,1,0,1,0,0,1,"high"
"3410",1071,"Chicago","wholesale_and_retail_trade","secretary",1,1,"public",1,0,0,"2",1,0,"none_listed",0,"Keisha","black","f",4,1,0,1,4,1,0,0,0,0,1,"high"
"3411",1071,"Chicago","wholesale_and_retail_trade","secretary",1,1,"public",1,0,0,"2",1,0,"none_listed",0,"Laurie","white","f",4,1,0,0,3,1,0,0,0,1,0,"low"
"3412",1072,"Chicago","wholesale_and_retail_trade","retail_sales",0,0,"private",1,0,0,"1",1,0,"none_listed",0,"Leroy","black","m",2,0,0,1,4,1,0,1,0,0,1,"high"
"3413",1071,"Chicago","wholesale_and_retail_trade","secretary",1,1,"public",1,0,0,"2",1,0,"none_listed",0,"Tanisha","black","f",4,1,1,0,4,1,0,0,0,1,0,"low"
"3414",1072,"Chicago","wholesale_and_retail_trade","retail_sales",0,0,"private",1,0,0,"1",1,0,"none_listed",0,"Todd","white","m",2,0,0,1,6,1,0,1,0,1,1,"high"
"3421",1076,"Chicago","wholesale_and_retail_trade","retail_sales",0,0,"unknown",1,0,0,"2",0,0,"none_listed",0,"Darnell","black","m",1,0,0,0,4,1,1,1,0,0,1,"high"
"3422",1075,"Chicago","business_and_personal_service","secretary",0,0,"private",1,0,0,"3",1,0,"none_listed",0,"Emily","white","f",3,0,0,1,4,1,0,1,1,0,1,"high"
"3423",1076,"Chicago","wholesale_and_retail_trade","retail_sales",0,0,"unknown",1,0,0,"2",0,0,"none_listed",0,"Kristen","white","f",4,1,0,1,3,1,1,1,0,0,1,"high"
"3424",1075,"Chicago","business_and_personal_service","secretary",0,0,"private",1,0,0,"3",1,0,"none_listed",0,"Latonya","black","f",3,0,0,1,6,1,0,0,0,0,0,"low"
"3425",1075,"Chicago","business_and_personal_service","secretary",0,0,"private",1,0,0,"3",1,0,"none_listed",0,"Laurie","white","f",2,0,0,0,4,1,0,0,0,0,0,"low"
"3426",1075,"Chicago","business_and_personal_service","secretary",0,0,"private",1,0,0,"3",1,0,"none_listed",0,"Tamika","black","f",3,0,0,1,4,1,0,1,0,0,1,"high"
"3431",1078,"Chicago","wholesale_and_retail_trade","retail_sales",0,0,"private",1,0,0,"some",0,0,"none_listed",0,"Ebony","black","f",4,1,0,1,5,1,1,1,0,0,0,"low"
"3432",1078,"Chicago","wholesale_and_retail_trade","retail_sales",0,0,"private",1,0,0,"some",0,0,"none_listed",0,"Meredith","white","f",2,0,0,0,1,0,1,0,0,0,0,"low"
"3433",1078,"Chicago","wholesale_and_retail_trade","retail_sales",0,0,"private",1,0,0,"some",0,0,"none_listed",0,"Neil","white","m",4,1,1,1,7,1,1,0,0,0,1,"high"
"3434",1078,"Chicago","wholesale_and_retail_trade","retail_sales",0,0,"private",1,0,0,"some",0,0,"none_listed",0,"Tremayne","black","m",2,0,0,0,3,1,1,0,0,1,1,"high"
"3435",1079,"Chicago","other_service","secretary",0,1,"nonprofit",1,1,0,"",0,1,"none_listed",0,"Aisha","black","f",4,1,0,0,11,1,0,0,0,1,0,"low"
"3436",1079,"Chicago","other_service","secretary",0,1,"nonprofit",1,1,0,"",0,1,"none_listed",0,"Allison","white","f",3,0,0,1,9,1,0,0,0,0,1,"low"
"3437",1079,"Chicago","other_service","secretary",0,1,"nonprofit",1,1,0,"",0,1,"none_listed",0,"Ebony","black","f",4,1,0,1,10,1,0,1,0,0,1,"high"
"3440",1079,"Chicago","other_service","secretary",0,1,"nonprofit",1,1,0,"",0,1,"none_listed",0,"Jill","white","f",3,0,0,1,8,1,0,1,1,0,1,"high"
"3443",204,"Boston","wholesale_and_retail_trade","manager",1,1,"private",1,0,0,"",0,0,"none_listed",0,"Allison","white","f",4,1,0,1,14,1,1,1,0,0,0,"high"
"3444",228,"Boston","wholesale_and_retail_trade","sales_rep",0,1,"public",1,0,0,"some",0,0,"none_listed",0,"Brendan","white","m",4,1,0,1,8,1,0,1,0,0,1,"high"
"3445",204,"Boston","wholesale_and_retail_trade","manager",1,1,"private",1,0,0,"",0,0,"none_listed",0,"Darnell","black","m",4,1,0,0,18,1,0,1,0,0,0,"high"
"3446",331,"Boston","transportation_communication","manager",1,0,"public",1,1,0,"1",0,0,"none_listed",0,"Ebony","black","f",4,1,1,1,23,1,0,1,0,1,1,"high"
"3447",103,"Boston","wholesale_and_retail_trade","retail_sales",0,0,"private",1,0,0,"some",0,0,"none_listed",0,"Geoffrey","white","m",4,1,0,0,7,0,0,0,0,1,0,"low"
"3448",204,"Boston","wholesale_and_retail_trade","manager",1,1,"private",1,0,0,"",0,0,"none_listed",0,"Geoffrey","white","m",4,1,0,0,26,0,0,0,0,0,0,"low"
"3449",187,"Boston","finance_insurance_real_estate","sales_rep",0,1,"private",1,0,0,"some",0,0,"none_listed",0,"Geoffrey","white","m",4,1,0,1,8,1,0,1,0,0,1,"high"
"3450",228,"Boston","wholesale_and_retail_trade","sales_rep",0,1,"public",1,0,0,"some",0,0,"none_listed",0,"Greg","white","m",4,1,0,0,7,0,0,0,0,1,0,"low"
"3451",103,"Boston","wholesale_and_retail_trade","retail_sales",0,0,"private",1,0,0,"some",0,0,"none_listed",0,"Jay","white","m",4,1,0,1,2,1,0,1,1,0,1,"high"
"3453",204,"Boston","wholesale_and_retail_trade","manager",1,1,"private",1,0,0,"",0,0,"none_listed",0,"Lakisha","black","f",4,1,0,0,8,1,0,0,0,0,0,"low"
"3454",103,"Boston","wholesale_and_retail_trade","retail_sales",0,0,"private",1,0,0,"some",0,0,"none_listed",0,"Latonya","black","f",4,1,0,1,8,1,0,1,0,0,1,"high"
"3455",331,"Boston","transportation_communication","manager",1,0,"public",1,1,0,"1",0,0,"none_listed",0,"Matthew","white","m",4,1,0,0,11,0,0,0,0,0,0,"low"
"3457",228,"Boston","wholesale_and_retail_trade","sales_rep",0,1,"public",1,0,0,"some",0,0,"none_listed",0,"Rasheed","black","m",4,1,0,1,6,1,0,0,0,0,0,"low"
"3458",187,"Boston","finance_insurance_real_estate","sales_rep",0,1,"private",1,0,0,"some",0,0,"none_listed",0,"Rasheed","black","m",4,1,0,1,2,1,0,1,1,0,1,"high"
"3460",187,"Boston","finance_insurance_real_estate","sales_rep",0,1,"private",1,0,0,"some",0,0,"none_listed",0,"Sarah","white","f",4,1,0,0,7,0,0,0,0,1,0,"low"
"3462",331,"Boston","transportation_communication","manager",1,0,"public",1,1,0,"1",0,0,"none_listed",0,"Sarah","white","f",4,1,1,0,10,1,0,1,1,0,1,"high"
"3463",103,"Boston","wholesale_and_retail_trade","retail_sales",0,0,"private",1,0,0,"some",0,0,"none_listed",0,"Tamika","black","f",4,1,0,1,6,1,0,0,0,0,0,"low"
"3464",331,"Boston","transportation_communication","manager",1,0,"public",1,1,0,"1",0,0,"none_listed",0,"Tanisha","black","f",4,1,0,0,10,1,0,0,0,1,0,"low"
"3465",187,"Boston","finance_insurance_real_estate","sales_rep",0,1,"private",1,0,0,"some",0,0,"none_listed",0,"Tremayne","black","m",4,1,0,1,6,1,0,0,0,0,0,"low"
"3466",228,"Boston","wholesale_and_retail_trade","sales_rep",0,1,"public",1,0,0,"some",0,0,"none_listed",0,"Tremayne","black","m",4,1,0,1,2,1,0,1,1,0,1,"high"
"3467",179,"Boston","wholesale_and_retail_trade","manager",0,1,"public",1,0,0,"some",0,0,"none_listed",0,"Brendan","white","m",4,1,0,0,26,0,0,0,0,0,0,"low"
"3469",8,"Boston","wholesale_and_retail_trade","retail_sales",0,0,"private",1,0,0,"10",0,0,"none_listed",0,"Greg","white","m",4,1,0,1,8,1,0,1,0,0,1,"high"
"3471",68,"Boston","wholesale_and_retail_trade","retail_sales",1,1,"public",0,0,0,"",0,0,"none_listed",0,"Jermaine","black","m",4,1,0,0,7,0,0,0,0,1,0,"low"
"3472",179,"Boston","wholesale_and_retail_trade","manager",0,1,"public",1,0,0,"some",0,0,"none_listed",0,"Kareem","black","m",4,1,0,0,8,1,0,0,0,0,0,"low"
"3473",8,"Boston","wholesale_and_retail_trade","retail_sales",0,0,"private",1,0,0,"10",0,0,"none_listed",0,"Keisha","black","f",4,1,0,1,2,1,0,1,1,0,1,"high"
"3474",68,"Boston","wholesale_and_retail_trade","retail_sales",1,1,"public",0,0,0,"",0,0,"none_listed",0,"Laurie","white","f",4,1,0,1,6,1,0,0,0,0,0,"low"
"3476",68,"Boston","wholesale_and_retail_trade","retail_sales",1,1,"public",0,0,0,"",0,0,"none_listed",0,"Leroy","black","m",4,1,0,1,2,1,0,1,1,0,1,"high"
"3477",179,"Boston","wholesale_and_retail_trade","manager",0,1,"public",1,0,0,"some",0,0,"none_listed",0,"Leroy","black","m",4,1,0,1,14,1,1,1,0,0,0,"high"
"3478",179,"Boston","wholesale_and_retail_trade","manager",0,1,"public",1,0,0,"some",0,0,"none_listed",0,"Neil","white","m",4,1,0,0,18,1,0,1,0,0,0,"high"
"3479",68,"Boston","wholesale_and_retail_trade","retail_sales",1,1,"public",0,0,0,"",0,0,"none_listed",0,"Sarah","white","f",4,1,0,1,8,1,0,1,0,0,1,"high"
"3481",8,"Boston","wholesale_and_retail_trade","retail_sales",0,0,"private",1,0,0,"10",0,0,"none_listed",0,"Tanisha","black","f",4,1,0,0,7,0,0,0,0,1,0,"low"
